0.5	7.24551e23	1.6e22	1.6e22
0.6	6.71257e23	1.6e22	1.6e22
0.7	4.47107e23	1.6e22	1.6e22
0.8	4.91513e23	1.6e22	1.6e22
0.9	5.65894e23	1.6e22	1.6e22
1.0	5.94863e23	1.6e22	1.6e22
1.1	2.02131e23	1.6e22	1.6e22
1.15	3.09870e21	3e21	1.6e22
1.2	1e22	3e7	8e21
1.3	1e22	2e7	8e21
1.4	1e22	2e7	8e21
1.5	1e22	3e7	8e21
